filepath,pdf_base,voluntario,seq,cluster
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_10.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,10,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_10.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,10,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,11,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,11,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,11,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,12,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,12,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario7_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,7,12,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,1,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,1,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,1,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,2,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,2,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,2,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,3,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,3,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,3,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,4,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,4,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,4,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,5,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,5,1
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,5,1
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,6,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,6,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_6.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,6,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,7,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,7,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_7.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,7,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,8,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,8,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_8.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,8,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,9,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,9,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_9.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,9,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_10.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,10,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_10.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,10,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_10.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,10,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,11,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,11,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_11.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,11,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,12,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,12,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario8_12.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,8,12,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_0/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,1,0
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/frontal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,1,0
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_1.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,1,0
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,2,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,2,1
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_2.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,2,1
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,3,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,3,1
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_3.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,3,1
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,4,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,4,1
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_4.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,4,1
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,5,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,5,1
Pranchetas fotografias - dentição permanente - CPOD treinamento/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_5.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,5,1
clusters/Pranchetas fotografias - dentição permanente - CPOD treinamento/cluster_1/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_6.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,6,1
images_by_view/Pranchetas fotografias - dentição permanente - CPOD treinamento/occlusal/Pranchetas fotografias - dentição permanente - CPOD treinamento_Voluntario9_6.jpeg,Pranchetas fotografias - dentição permanente - CPOD treinamento,9,6,1
